"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"4","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","19","Missing ApexDoc comment","Documentation","ApexDoc"
"5","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","31","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","52","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","56","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"8","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","67","The local variable name 'ClosedDate' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"9","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","109","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"10","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","114","Missing ApexDoc comment","Documentation","ApexDoc"
"11","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","116","The local variable name 'Opps' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"12","","/private/tmp/deployment/unpackaged/classes/DataManager_Opportunity.cls","3","144","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"1","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"2","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","6","The instance field name 'DTC_Opp_toDel' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"3","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","9","The instance field name 'DTC_OppLI' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"4","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","12","The instance field name 'DTC_OppHists' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"5","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","24","Missing ApexDoc comment","Documentation","ApexDoc"
"6","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","43","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","63","Missing ApexDoc comment","Documentation","ApexDoc"
"8","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","65","The local variable name 'opps_toDel' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"9","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","93","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"10","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","94","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"11","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","103","Missing ApexDoc comment","Documentation","ApexDoc"
"12","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","105","The local variable name 'OppLI' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"13","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","117","The local variable name 'PBEId' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"14","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","125","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"15","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","129","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"16","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","133","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"17","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","144","Missing ApexDoc comment","Documentation","ApexDoc"
"18","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","146","The local variable name 'OppHists' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"19","","/private/tmp/deployment/unpackaged/classes/DataManager_OpportunityRelated.cls","3","170","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"1","","/private/tmp/deployment/unpackaged/classes/DataManager_Quota.cls","3","1","Apex classes should declare a sharing model if DML or SOQL is used","Security","ApexSharingViolations"
"2","","/private/tmp/deployment/unpackaged/classes/DataManager_Quota.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/DataManager_Quota.cls","3","4","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/DataManager_Quota.cls","3","16","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"5","","/private/tmp/deployment/unpackaged/classes/DataManager_Quota.cls","3","28","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/DataManager_QuotaTest.cls","3","12","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"1","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","1","Apex classes should declare a sharing model if DML or SOQL is used","Security","ApexSharingViolations"
"2","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","2","Missing ApexDoc comment","Documentation","ApexDoc"
"4","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","8","The local variable name 'DTC_Accs' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"5","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","30","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"6","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","33","Missing ApexDoc comment","Documentation","ApexDoc"
"7","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","36","The local variable name 'DTC_Products' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"8","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","45","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"9","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","51","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"10","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","52","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"11","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","54","The local variable name 'Default_PricebookEntry' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"12","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","63","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"13","","/private/tmp/deployment/unpackaged/classes/DataManager_TestUtils.cls","3","66","Missing ApexDoc comment","Documentation","ApexDoc"
"1","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","1","Apex classes should declare a sharing model if DML or SOQL is used","Security","ApexSharingViolations"
"2","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","1","Missing ApexDoc comment","Documentation","ApexDoc"
"3","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","7","The static field name 'ROLLBACK_DAYS_ALL' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"4","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","8","The static field name 'ROLLBACK_DAYS_HALF' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"5","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","9","The static field name 'ROLLBACK_DAYS_THIRD' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"6","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","11","The static field name 'ROLLBACK_HIST_DAYS' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"7","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","13","The static field name 'ROLLBACK_SUB_DAYS' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FieldNamingConventions"
"8","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","22","Missing ApexDoc comment","Documentation","ApexDoc"
"9","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","30","Missing ApexDoc comment","Documentation","ApexDoc"
"10","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","34","Missing ApexDoc comment","Documentation","ApexDoc"
"11","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","52","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"12","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","57","Missing ApexDoc comment","Documentation","ApexDoc"
"13","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","63","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"14","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","72","Avoid long parameter lists","Design","ExcessiveParameterList"
"15","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","72","Missing ApexDoc comment","Documentation","ApexDoc"
"16","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","72","The method parameter name 'ContentType' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FormalParameterNamingConventions"
"17","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","72","The method parameter name 'Type' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","FormalParameterNamingConventions"
"18","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","74","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"19","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","79","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"20","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","84","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"21","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","95","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"22","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","95","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"23","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","96","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"24","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","102","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"25","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","108","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"26","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","114","Missing ApexDoc comment","Documentation","ApexDoc"
"27","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","116","The local variable name 'srs_DTC_Opps' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"28","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","116","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"29","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","119","The local variable name 'sr_DTC_Opps' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","LocalVariableNamingConventions"
"30","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","128","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"31","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","133","Calls to System.debug should specify a logging level.","Best Practices","DebugsShouldUseLoggingLevel"
"32","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","142","Missing ApexDoc comment","Documentation","ApexDoc"
"33","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","147","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"34","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","148","Avoid using for statements without curly braces","Code Style","ForLoopsMustUseBraces"
"35","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","152","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"36","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","153","Avoid using for statements without curly braces","Code Style","ForLoopsMustUseBraces"
"37","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","157","Validate CRUD permission before SOQL/DML operation","Security","ApexCRUDViolation"
"38","","/private/tmp/deployment/unpackaged/classes/DataManager_Utils.cls","3","158","Avoid using for statements without curly braces","Code Style","ForLoopsMustUseBraces"
